College_ID,IQ,Prev_Sem_Result,CGPA,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,Placement,Gender,MBA_Percentage,SSC_Percentage,HSC_Percentage,Salary,placement_success,Specialization
CLG0084,99,8.88,8.98,2,Yes,6,9,0,No,Female,82.45,75.05,61.84,0,Unplaced,Operations
CLG0003,100,5.42,5.39,7,Yes,7,9,2,No,Male,87.5,67.51,96.11,0,Unplaced,HR
CLG0085,88,9.45,9.23,3,No,3,4,2,No,Female,73.02,88.6,52.71,0,Unplaced,Finance
CLG0065,96,7.36,7.81,1,No,10,2,5,No,Female,63.79,81.12,84.45,0,Unplaced,IT
CLG0085,86,8.72,8.31,9,No,9,10,3,Yes,Female,99.03,73.8,81.06,600000,Unplaced,HR
CLG0072,113,5.7,6.14,9,Yes,5,9,2,Yes,Male,71.45,88.97,72.05,400000,Average,Marketing
CLG0002,115,8.35,8.16,4,No,0,5,4,Yes,Female,76.95,61.76,62.02,1000000,High,Marketing
CLG0087,72,6.18,6.19,9,Yes,1,8,3,No,Female,85.99,87.68,71.53,0,Unplaced,HR
CLG0041,86,7.19,6.8,7,Yes,4,9,1,No,Female,60.99,93.27,93.64,0,Unplaced,Finance
CLG0053,77,5.08,4.65,4,Yes,3,1,3,No,Female,92.41,93.93,91.84,0,Unplaced,Marketing
CLG0075,90,5.76,5.69,2,Yes,2,3,4,No,Male,81.46,89.18,97.07,0,Unplaced,Operations
CLG0016,98,5.46,5.7,5,Yes,10,7,5,No,Male,71.13,70.4,65.39,0,Unplaced,HR
CLG0009,78,6.2,5.97,8,No,5,2,0,No,Female,62.46,99.09,69.36,0,Unplaced,HR
CLG0096,86,5.5,5.56,10,Yes,9,4,0,No,Female,66.5,68.98,50.94,0,Unplaced,Marketing
CLG0039,84,8.46,8.24,10,Yes,5,4,5,No,Male,95.8,81.93,97.15,0,Unplaced,Finance
CLG0064,103,5.15,5.04,6,Yes,10,7,5,No,Male,87.44,58.05,66.47,0,Unplaced,Operations
CLG0036,101,8.09,8.5,5,No,9,2,0,No,Female,70.0,99.02,70.21,0,Unplaced,Finance
CLG0023,89,5.7,6.06,4,Yes,7,8,4,No,Male,62.62,85.2,95.39,0,Unplaced,IT
CLG0047,102,9.73,9.75,6,No,1,8,5,Yes,Female,87.62,87.67,76.33,800000,Unplaced,IT
CLG0049,91,9.67,9.41,3,Yes,6,6,3,No,Male,82.9,53.29,78.31,0,Unplaced,Marketing
CLG0055,95,6.13,5.82,2,No,6,4,0,No,Male,76.18,88.17,58.81,0,Unplaced,Marketing
CLG0094,125,8.07,8.52,1,No,1,2,2,Yes,Male,74.54,88.74,74.93,1000000,High,Marketing
CLG0010,120,5.14,4.84,9,No,5,3,1,No,Male,68.67,83.59,95.91,0,Unplaced,IT
CLG0063,80,9.66,9.97,1,No,4,3,0,No,Female,86.78,64.6,77.94,0,Unplaced,Finance
CLG0095,112,7.61,7.48,4,No,1,3,5,No,Male,98.83,74.48,62.76,0,Unplaced,Finance
CLG0026,112,5.22,5.71,6,No,8,4,0,No,Male,67.03,55.52,51.56,0,Unplaced,Marketing
CLG0048,82,6.71,6.58,9,No,7,7,1,No,Female,83.88,73.58,66.82,0,Unplaced,Operations
CLG0030,112,5.38,5.23,4,No,6,9,2,Yes,Male,76.97,62.19,78.63,1200000,High,Finance
CLG0002,123,6.96,7.1,7,No,5,10,1,No,Male,77.87,67.45,52.13,0,Unplaced,IT
CLG0029,83,8.35,8.81,7,No,4,4,0,No,Female,70.17,58.13,80.49,0,Unplaced,HR
CLG0054,86,7.35,7.83,6,Yes,8,7,0,No,Male,93.01,61.5,76.17,0,Unplaced,HR
CLG0032,115,6.92,7.13,9,No,4,10,3,Yes,Female,79.41,53.83,89.17,600000,Unplaced,HR
CLG0038,104,5.6,5.85,10,No,5,6,5,No,Female,81.74,96.0,51.44,0,Unplaced,Operations
CLG0021,108,6.22,6.28,7,No,2,10,4,No,Female,72.19,76.52,89.04,0,Unplaced,Marketing
CLG0027,105,5.5,5.76,3,No,8,9,3,No,Female,67.27,69.84,76.04,0,Unplaced,IT
CLG0088,105,9.04,9.4,6,No,10,8,3,Yes,Male,63.44,76.75,68.53,1200000,High,Operations
CLG0034,80,5.68,5.67,7,No,7,2,3,No,Female,88.56,81.41,98.27,0,Unplaced,IT
CLG0023,115,7.98,8.1,7,No,8,3,3,Yes,Male,67.85,96.09,58.01,600000,Unplaced,IT
CLG0078,117,6.71,6.75,6,No,0,6,3,No,Male,87.6,58.93,77.07,0,Unplaced,Marketing
CLG0039,96,6.13,6.19,3,No,0,5,2,No,Male,75.62,64.78,66.05,0,Unplaced,HR
CLG0069,99,8.2,8.59,6,No,1,2,5,No,Male,76.63,98.79,76.37,0,Unplaced,Marketing
CLG0073,77,7.29,7.15,2,No,3,2,4,No,Male,78.77,68.56,77.61,0,Unplaced,Operations
CLG0045,107,7.0,6.71,10,Yes,9,5,4,No,Male,74.71,51.13,54.47,0,Unplaced,Operations
CLG0063,108,7.96,7.92,1,Yes,4,5,5,No,Male,64.02,57.38,83.06,0,Unplaced,Operations
CLG0008,99,7.46,7.17,8,Yes,6,1,4,No,Male,72.39,51.32,81.72,0,Unplaced,Marketing
CLG0007,116,6.52,6.52,3,No,3,10,2,Yes,Male,86.55,99.5,88.47,1200000,High,IT
CLG0030,94,7.8,8.2,8,No,0,3,2,No,Male,86.63,63.94,54.53,0,Unplaced,IT
CLG0012,108,8.35,8.47,3,No,7,9,5,Yes,Female,71.45,96.18,64.86,300000,Average,Finance
CLG0020,84,5.13,5.49,2,Yes,10,10,2,No,Female,78.4,99.79,82.51,0,Unplaced,Operations
CLG0064,99,7.33,7.0,8,Yes,2,3,0,No,Female,67.74,79.99,56.84,0,Unplaced,IT
CLG0029,97,5.29,5.69,3,Yes,8,6,4,No,Male,68.41,51.66,83.88,0,Unplaced,Finance
CLG0055,103,5.93,6.03,8,Yes,1,6,1,No,Female,60.92,54.08,52.95,0,Unplaced,IT
CLG0012,94,7.8,7.33,2,No,10,2,3,No,Female,95.87,74.08,66.75,0,Unplaced,Operations
CLG0084,98,9.33,9.46,4,No,0,7,0,No,Female,68.43,70.31,92.34,0,Unplaced,HR
CLG0022,112,9.41,9.86,9,No,9,9,0,Yes,Male,69.1,80.31,88.71,1000000,High,Operations
CLG0023,93,5.35,4.93,1,No,7,9,3,No,Male,71.18,71.94,82.24,0,Unplaced,Marketing
CLG0048,75,7.1,7.18,2,No,2,8,0,No,Male,65.1,96.7,93.52,0,Unplaced,IT
CLG0045,126,7.92,8.34,2,Yes,0,5,2,Yes,Male,85.57,76.74,85.46,800000,Unplaced,IT
CLG0026,120,5.74,5.25,9,No,10,8,0,No,Female,63.01,84.69,75.97,0,Unplaced,Marketing
CLG0028,80,8.83,8.96,10,No,2,9,4,Yes,Female,65.37,94.82,98.99,600000,Unplaced,Marketing
CLG0055,110,8.72,8.69,5,No,7,1,4,No,Female,85.79,57.34,84.74,0,Unplaced,HR
CLG0073,92,9.52,9.37,4,No,10,1,5,No,Female,73.59,61.49,80.07,0,Unplaced,IT
CLG0069,103,5.04,5.17,10,Yes,3,5,5,No,Male,88.32,55.37,70.44,0,Unplaced,IT
CLG0002,104,6.08,5.63,10,No,9,7,1,No,Male,82.3,56.98,95.12,0,Unplaced,HR
CLG0028,96,9.14,9.39,4,Yes,10,9,4,Yes,Male,70.24,75.63,64.79,600000,Unplaced,Finance
CLG0077,88,8.35,7.85,7,No,6,9,3,No,Female,86.03,66.06,50.46,0,Unplaced,HR
CLG0079,89,9.47,9.28,3,No,7,3,3,No,Male,64.65,71.16,59.84,0,Unplaced,Operations
CLG0053,86,5.29,5.29,9,Yes,6,1,4,No,Male,81.46,99.12,55.48,0,Unplaced,IT
CLG0014,87,7.98,7.86,5,Yes,0,3,2,No,Female,77.49,57.84,65.95,0,Unplaced,Marketing
CLG0046,98,7.85,7.66,9,No,3,8,4,No,Female,70.71,77.04,91.29,0,Unplaced,Operations
CLG0078,89,5.18,5.51,1,No,9,7,2,No,Male,84.16,54.94,82.58,0,Unplaced,IT
CLG0067,110,7.57,8.0,10,No,8,5,5,No,Male,94.85,65.92,58.45,0,Unplaced,HR
CLG0074,122,8.05,8.42,8,No,6,10,3,Yes,Male,99.96,76.38,89.44,1200000,High,Operations
CLG0070,91,5.96,5.98,2,No,0,9,4,No,Male,84.31,97.33,75.21,0,Unplaced,IT
CLG0020,103,6.37,6.75,8,Yes,7,4,5,No,Male,76.19,69.56,75.64,0,Unplaced,Finance
CLG0035,107,8.2,8.62,4,Yes,3,6,1,No,Male,69.01,53.25,68.11,0,Unplaced,Finance
CLG0048,107,7.34,7.25,2,No,6,5,3,No,Female,70.28,69.41,93.23,0,Unplaced,Marketing
CLG0043,101,9.29,9.07,2,No,5,6,1,No,Female,79.18,57.29,65.92,0,Unplaced,IT
CLG0020,111,6.71,6.31,6,No,6,4,3,No,Female,74.69,61.5,54.71,0,Unplaced,Finance
CLG0056,107,6.33,6.31,3,Yes,9,3,0,No,Male,96.55,80.9,65.14,0,Unplaced,HR
CLG0003,81,9.92,10.37,10,No,9,5,5,No,Female,74.73,53.37,85.77,0,Unplaced,IT
CLG0068,113,9.56,9.62,3,No,0,5,0,No,Male,74.94,73.24,82.88,0,Unplaced,HR
CLG0011,113,5.14,5.31,9,No,5,2,0,No,Male,75.34,80.47,59.4,0,Unplaced,HR
CLG0062,88,8.85,8.46,5,No,2,10,1,No,Female,93.46,71.09,55.59,0,Unplaced,Finance
CLG0061,100,5.55,5.19,7,No,9,4,2,No,Male,86.03,50.96,83.04,0,Unplaced,IT
CLG0095,110,5.14,5.1,5,Yes,3,3,3,No,Male,84.57,99.28,83.82,0,Unplaced,Operations
CLG0058,96,6.37,6.82,2,No,0,7,0,No,Female,73.37,68.36,68.31,0,Unplaced,Finance
CLG0029,116,6.35,6.21,8,Yes,9,5,1,No,Female,92.72,88.93,92.14,0,Unplaced,Finance
CLG0038,135,9.1,9.48,9,No,7,6,3,Yes,Female,61.53,66.28,98.91,1200000,High,IT
CLG0084,88,8.55,8.17,2,No,1,7,0,No,Male,94.83,73.75,60.28,0,Unplaced,IT
CLG0088,79,9.91,10.03,2,No,2,2,0,No,Female,80.51,69.42,78.85,0,Unplaced,HR
CLG0087,104,8.56,8.66,4,No,6,10,0,No,Female,75.93,67.13,50.27,0,Unplaced,IT
CLG0022,110,7.09,7.45,8,No,1,4,1,No,Male,79.89,51.09,85.65,0,Unplaced,HR
CLG0086,96,8.49,7.99,5,No,3,6,2,No,Female,86.7,68.0,70.71,0,Unplaced,Finance
CLG0041,121,10.0,9.69,5,No,6,3,5,Yes,Female,60.51,94.47,59.66,1200000,High,Marketing
CLG0084,79,8.55,8.27,7,Yes,2,6,5,No,Female,94.86,84.52,87.61,0,Unplaced,Operations
CLG0063,110,8.81,9.26,4,Yes,1,10,0,No,Male,77.87,57.27,90.53,0,Unplaced,Finance
CLG0038,90,9.69,9.34,9,No,7,1,0,No,Male,73.72,79.56,55.56,0,Unplaced,IT
CLG0050,125,5.57,5.11,4,Yes,1,8,2,Yes,Male,65.53,94.61,52.05,1000000,High,Operations
CLG0007,129,8.52,8.55,8,Yes,9,10,5,Yes,Male,77.58,85.0,66.7,1200000,High,Marketing
CLG0024,88,9.25,9.28,3,No,6,5,2,No,Female,79.85,57.43,81.3,0,Unplaced,Marketing
CLG0046,91,9.77,10.11,6,No,10,1,4,No,Male,76.15,93.39,89.67,0,Unplaced,HR
CLG0025,112,6.05,6.5,1,No,2,10,0,No,Male,87.15,65.08,77.3,0,Unplaced,Operations
CLG0078,94,7.52,7.56,7,No,3,10,5,No,Female,76.84,72.7,79.04,0,Unplaced,HR
CLG0029,99,8.4,8.83,7,Yes,5,1,3,No,Female,98.46,76.31,89.99,0,Unplaced,Finance
CLG0067,100,6.24,6.47,2,No,10,10,4,No,Female,83.97,92.53,76.44,0,Unplaced,Operations
CLG0093,71,8.0,7.76,5,No,2,3,3,No,Male,92.3,96.58,80.56,0,Unplaced,Finance
CLG0080,99,6.29,6.72,4,Yes,0,6,2,No,Male,64.37,96.48,75.81,0,Unplaced,HR
CLG0085,89,6.67,6.84,10,No,7,2,5,No,Male,75.89,50.4,94.02,0,Unplaced,Operations
CLG0022,92,7.21,7.12,9,No,3,8,4,No,Female,73.47,96.09,61.78,0,Unplaced,HR
CLG0085,121,7.65,7.83,2,No,0,10,1,No,Female,82.78,52.72,63.2,0,Unplaced,Operations
CLG0086,81,7.25,7.15,3,No,1,7,4,No,Male,94.44,63.29,56.4,0,Unplaced,HR
CLG0009,112,7.47,7.08,1,No,5,2,4,No,Female,63.13,75.75,90.97,0,Unplaced,Marketing
CLG0087,95,6.49,6.71,10,No,0,1,2,No,Female,62.9,74.0,70.59,0,Unplaced,HR
CLG0049,95,5.79,6.11,5,Yes,8,7,0,No,Female,94.01,80.24,67.39,0,Unplaced,Marketing
CLG0073,111,5.24,5.47,3,No,6,7,2,No,Male,68.51,73.97,99.07,0,Unplaced,HR
CLG0096,105,5.98,5.71,4,Yes,7,3,2,No,Female,86.75,96.72,96.34,0,Unplaced,Operations
CLG0036,108,7.91,8.37,4,No,7,10,2,Yes,Female,81.72,62.03,98.6,300000,Average,Operations
CLG0100,114,8.93,8.46,6,No,5,8,3,Yes,Male,93.32,63.7,57.11,800000,Unplaced,Operations
CLG0005,95,5.85,5.68,10,No,7,8,5,No,Male,65.0,96.04,94.56,0,Unplaced,IT
CLG0090,90,5.54,5.3,7,No,6,5,1,No,Female,65.19,53.84,66.44,0,Unplaced,Finance
CLG0004,83,8.75,8.3,7,Yes,0,7,3,No,Female,82.27,80.48,50.63,0,Unplaced,Operations
CLG0024,87,6.53,6.44,8,No,2,3,4,No,Male,97.86,84.09,69.56,0,Unplaced,Marketing
CLG0041,144,9.76,9.88,3,Yes,8,6,2,Yes,Male,76.6,75.28,75.46,1200000,High,Operations
CLG0014,118,8.57,8.95,5,Yes,7,3,5,Yes,Female,73.08,84.71,55.41,1000000,High,IT
CLG0091,79,6.63,7.12,10,No,4,9,0,No,Female,84.27,58.64,76.88,0,Unplaced,Marketing
CLG0012,80,6.45,6.76,6,No,0,7,2,No,Female,97.22,92.63,90.97,0,Unplaced,IT
CLG0082,107,7.62,7.59,6,No,1,1,3,No,Female,93.48,57.0,68.88,0,Unplaced,Marketing
CLG0044,108,5.4,5.62,8,Yes,9,8,5,No,Male,99.82,70.04,67.63,0,Unplaced,HR
CLG0009,108,5.59,5.93,5,No,9,9,1,No,Female,60.9,53.76,66.94,0,Unplaced,Finance
CLG0066,96,5.88,5.85,5,Yes,8,10,3,No,Female,64.51,77.26,96.15,0,Unplaced,Finance
CLG0038,98,8.87,9.16,1,Yes,9,2,2,No,Male,84.38,83.49,52.44,0,Unplaced,IT
CLG0096,104,7.57,7.55,1,No,7,1,5,No,Female,92.82,97.06,72.25,0,Unplaced,Finance
CLG0077,101,5.05,4.94,6,Yes,8,4,1,No,Male,71.41,86.97,63.23,0,Unplaced,IT
CLG0057,66,8.37,8.4,10,Yes,1,9,0,No,Female,69.57,77.06,94.69,0,Unplaced,IT
CLG0047,96,7.12,7.3,10,No,2,6,3,No,Female,91.48,96.63,54.8,0,Unplaced,IT
CLG0055,87,7.55,7.78,5,Yes,2,10,5,No,Male,62.26,73.92,70.57,0,Unplaced,Finance
CLG0088,102,6.07,5.93,10,Yes,0,8,3,No,Male,74.78,78.06,70.34,0,Unplaced,IT
CLG0002,144,7.76,7.83,6,No,1,7,5,No,Female,80.23,79.8,94.42,0,Unplaced,Finance
CLG0083,105,9.9,10.31,9,No,9,5,4,No,Female,82.41,70.5,60.77,0,Unplaced,IT
CLG0018,95,5.37,5.85,8,No,4,5,5,No,Female,89.14,91.92,82.24,0,Unplaced,Operations
CLG0066,113,6.42,6.15,7,Yes,6,6,1,No,Male,74.19,59.26,56.72,0,Unplaced,IT
CLG0090,107,6.21,5.9,7,No,5,6,3,No,Female,84.51,77.74,97.7,0,Unplaced,Marketing
CLG0057,106,6.24,6.42,6,No,1,5,4,No,Male,83.42,86.11,79.65,0,Unplaced,IT
CLG0064,109,6.89,6.8,6,Yes,7,8,0,No,Male,81.9,95.2,81.31,0,Unplaced,HR
CLG0088,130,9.09,8.61,1,No,3,3,5,Yes,Female,85.62,94.2,71.69,300000,Average,IT
CLG0027,83,9.56,9.41,7,No,10,9,3,Yes,Male,70.38,75.44,67.11,400000,Average,Marketing
CLG0053,107,6.01,6.32,5,No,1,5,3,No,Female,63.39,82.16,60.63,0,Unplaced,Marketing
CLG0059,86,7.71,8.01,7,No,3,9,2,Yes,Female,64.77,69.71,80.2,1000000,High,Finance
CLG0029,108,8.18,8.17,6,No,7,5,3,No,Female,68.98,73.41,97.73,0,Unplaced,Operations
CLG0072,86,7.61,7.58,8,No,0,3,0,No,Female,80.01,95.31,67.99,0,Unplaced,IT
CLG0095,93,7.17,7.25,3,Yes,10,9,5,No,Female,93.62,96.54,94.16,0,Unplaced,Finance
CLG0098,95,5.96,5.68,8,Yes,8,2,4,No,Male,88.05,94.77,57.44,0,Unplaced,Operations
CLG0014,114,7.44,7.47,7,No,7,5,5,No,Male,91.56,56.92,96.81,0,Unplaced,IT
CLG0068,113,7.01,6.52,1,No,7,3,1,No,Female,74.04,92.5,67.52,0,Unplaced,HR
CLG0043,81,8.98,8.96,3,No,9,7,0,No,Female,76.19,97.42,68.99,0,Unplaced,IT
CLG0029,100,8.82,8.66,10,Yes,8,4,1,No,Male,75.75,68.06,73.14,0,Unplaced,Marketing
CLG0057,89,5.67,5.84,4,No,6,8,0,No,Male,67.67,75.93,85.91,0,Unplaced,Marketing
CLG0033,81,5.44,5.58,9,Yes,10,1,5,No,Male,62.45,88.95,85.98,0,Unplaced,HR
CLG0021,96,9.54,9.42,6,No,8,5,5,No,Male,83.64,78.1,73.98,0,Unplaced,Finance
CLG0041,95,7.68,7.19,7,No,0,8,4,No,Female,99.57,99.67,76.16,0,Unplaced,Operations
CLG0001,136,9.29,9.04,5,No,0,2,2,Yes,Female,66.67,72.79,51.5,1000000,High,IT
CLG0027,106,5.29,5.42,3,Yes,3,6,4,No,Male,61.87,85.7,65.21,0,Unplaced,Marketing
CLG0002,79,7.63,7.2,5,Yes,1,7,5,No,Female,91.18,89.63,67.3,0,Unplaced,Finance
CLG0064,91,7.7,7.31,7,No,7,6,1,No,Male,70.1,74.71,77.94,0,Unplaced,HR
CLG0051,115,9.3,9.45,9,No,0,10,1,Yes,Female,93.19,92.85,77.91,300000,Average,Marketing
CLG0054,131,5.49,5.75,9,Yes,3,3,5,No,Male,88.16,77.31,85.49,0,Unplaced,HR
CLG0074,76,6.2,6.02,8,No,10,6,3,No,Female,97.83,70.58,85.85,0,Unplaced,IT
CLG0074,71,7.03,7.02,5,No,10,7,5,No,Male,76.36,55.39,61.76,0,Unplaced,Operations
CLG0030,128,9.33,9.78,7,Yes,8,3,2,Yes,Male,86.48,69.67,88.51,400000,Average,Marketing
CLG0001,105,9.69,10.14,4,Yes,1,10,4,Yes,Female,78.59,86.7,50.98,400000,Average,Marketing
CLG0095,86,9.96,9.77,10,No,5,2,5,No,Male,85.22,96.06,85.81,0,Unplaced,IT
CLG0099,108,9.8,10.11,5,Yes,3,3,4,No,Female,77.98,62.58,55.1,0,Unplaced,Finance
CLG0029,60,5.03,5.12,4,Yes,3,1,1,No,Female,67.55,67.76,86.48,0,Unplaced,Operations
CLG0013,100,5.24,5.72,3,No,5,7,2,No,Male,80.32,57.7,76.36,0,Unplaced,Marketing
CLG0073,104,5.74,5.72,1,No,9,4,4,No,Female,81.14,84.54,71.86,0,Unplaced,Operations
CLG0043,113,6.74,7.01,5,No,3,3,2,No,Female,92.42,98.01,84.53,0,Unplaced,Marketing
CLG0041,84,9.15,9.42,2,Yes,8,6,2,No,Female,89.42,82.05,51.82,0,Unplaced,Operations
CLG0075,101,9.46,9.46,6,No,7,3,4,No,Female,86.55,80.85,61.17,0,Unplaced,HR
CLG0088,86,5.93,6.23,5,No,7,10,5,No,Female,64.54,77.67,80.82,0,Unplaced,Marketing
CLG0089,103,8.1,7.86,2,Yes,4,3,2,No,Male,88.82,54.42,92.36,0,Unplaced,Operations
CLG0058,86,9.59,9.21,8,No,5,9,5,Yes,Female,80.01,86.48,69.06,800000,Unplaced,Finance
CLG0077,93,7.32,7.25,5,No,0,2,0,No,Female,95.76,80.1,62.94,0,Unplaced,HR
CLG0014,85,5.52,5.96,2,Yes,0,5,1,No,Female,96.79,83.07,75.94,0,Unplaced,HR
CLG0041,109,7.29,7.29,1,Yes,8,10,2,No,Female,62.21,94.94,81.12,0,Unplaced,Finance
CLG0067,112,6.88,7.02,2,No,3,10,2,Yes,Female,92.83,89.2,71.01,800000,Unplaced,Operations
CLG0054,96,7.89,8.01,1,Yes,2,2,0,No,Male,61.51,89.05,93.84,0,Unplaced,IT
CLG0006,100,7.19,6.82,10,No,4,6,3,No,Female,74.69,96.36,76.17,0,Unplaced,Finance
CLG0046,78,5.09,4.98,10,No,8,4,2,No,Male,81.69,99.5,51.79,0,Unplaced,Operations
CLG0077,95,9.97,10.18,3,No,8,7,4,No,Male,65.92,79.06,61.15,0,Unplaced,Finance
CLG0001,99,7.72,8.19,3,Yes,2,1,5,No,Male,89.85,55.44,72.53,0,Unplaced,Finance
CLG0029,139,7.37,7.04,10,No,6,8,5,Yes,Male,60.33,72.96,84.89,300000,Average,Marketing
CLG0078,83,9.77,9.68,1,No,2,2,3,No,Female,66.74,89.38,60.99,0,Unplaced,Operations
CLG0076,121,5.78,5.38,7,Yes,2,4,5,No,Male,83.23,51.39,98.81,0,Unplaced,IT
CLG0026,114,5.95,5.69,10,No,3,7,5,No,Male,88.58,52.84,65.93,0,Unplaced,Marketing
CLG0058,104,9.04,8.92,7,No,1,8,5,Yes,Female,96.67,53.36,76.62,1200000,High,Finance
CLG0087,126,6.3,6.34,9,Yes,5,9,3,Yes,Female,88.22,86.55,50.95,1200000,High,Finance
CLG0003,105,9.0,8.73,5,Yes,4,5,0,No,Female,86.87,75.06,94.24,0,Unplaced,Finance
CLG0060,105,6.36,6.09,4,Yes,9,9,4,No,Male,75.77,68.44,89.44,0,Unplaced,Operations
CLG0014,99,5.17,5.45,5,No,9,9,5,No,Female,60.05,55.28,59.77,0,Unplaced,Operations
CLG0098,118,7.59,8.05,8,No,1,3,3,Yes,Female,64.81,86.61,96.66,1200000,High,Marketing
CLG0023,116,5.98,5.8,8,Yes,9,7,2,No,Male,81.38,66.05,65.79,0,Unplaced,IT
CLG0062,90,8.79,8.98,4,No,1,8,0,No,Female,87.01,63.27,84.61,0,Unplaced,Marketing
CLG0010,80,8.21,7.97,8,Yes,1,1,0,No,Female,76.7,82.62,90.95,0,Unplaced,HR
CLG0004,96,9.62,10.05,4,No,3,10,0,No,Female,89.23,77.95,87.05,0,Unplaced,Finance
CLG0039,87,8.91,9.08,4,Yes,2,5,5,No,Female,80.87,68.12,95.88,0,Unplaced,Finance
CLG0074,99,5.9,6.2,8,Yes,8,1,1,No,Male,62.97,82.07,93.21,0,Unplaced,Finance
CLG0088,118,9.0,8.55,2,No,4,3,3,Yes,Female,67.68,63.56,99.73,300000,Average,Marketing
CLG0034,93,8.21,8.31,4,No,0,2,5,No,Female,93.6,89.74,59.13,0,Unplaced,Marketing
CLG0088,99,8.34,8.37,1,No,1,2,4,No,Male,89.0,61.47,65.24,0,Unplaced,Finance
CLG0025,100,9.16,8.95,1,No,6,4,4,No,Female,95.79,57.94,81.81,0,Unplaced,Marketing
CLG0052,112,7.87,7.63,8,No,7,5,1,No,Male,64.7,89.12,86.65,0,Unplaced,Operations
CLG0015,66,7.33,7.41,4,No,5,1,5,No,Female,99.61,85.39,76.73,0,Unplaced,Operations
CLG0012,90,8.18,8.39,6,Yes,6,6,2,No,Male,68.38,59.13,53.7,0,Unplaced,Marketing
CLG0001,103,6.49,6.02,5,No,1,5,3,No,Male,60.47,55.81,92.08,0,Unplaced,Finance
CLG0009,118,5.91,5.98,10,Yes,5,4,0,No,Male,99.9,91.92,98.04,0,Unplaced,Marketing
CLG0059,92,8.08,7.75,6,Yes,5,6,1,No,Male,71.24,88.83,70.28,0,Unplaced,Marketing
CLG0014,71,6.17,5.81,4,No,3,2,1,No,Female,86.72,66.36,61.24,0,Unplaced,Marketing
CLG0031,109,5.4,5.52,4,No,10,8,3,No,Male,67.07,82.91,50.97,0,Unplaced,HR
CLG0088,90,5.0,4.81,7,No,3,6,4,No,Female,83.21,56.21,61.86,0,Unplaced,Operations
CLG0053,82,8.04,7.98,1,No,1,3,5,No,Male,96.16,75.35,85.0,0,Unplaced,IT
CLG0063,90,6.81,6.67,9,Yes,2,4,3,No,Male,72.81,50.94,95.58,0,Unplaced,IT
CLG0010,97,8.76,8.91,10,No,9,2,4,No,Male,86.81,69.58,54.68,0,Unplaced,HR
CLG0043,90,6.88,6.85,3,No,5,4,3,No,Female,67.52,53.74,77.66,0,Unplaced,Marketing
CLG0018,66,7.43,7.89,4,No,3,9,4,No,Male,84.99,73.76,84.78,0,Unplaced,HR
CLG0067,113,7.04,6.89,9,No,2,4,5,No,Female,73.46,71.08,63.82,0,Unplaced,HR
CLG0059,119,8.25,8.49,5,No,0,8,1,Yes,Female,68.45,72.22,78.49,400000,Average,Finance
CLG0076,109,6.78,6.54,4,No,10,3,4,No,Female,72.53,52.27,85.76,0,Unplaced,Operations
CLG0099,82,9.82,9.83,6,Yes,10,5,3,No,Female,67.15,68.08,91.89,0,Unplaced,IT
CLG0023,96,9.68,9.73,1,No,10,2,2,No,Female,96.08,87.82,72.62,0,Unplaced,Marketing
CLG0086,99,9.24,9.07,10,No,2,9,3,Yes,Female,75.89,68.45,87.39,600000,Unplaced,IT
CLG0075,108,9.6,9.57,1,No,0,9,1,No,Female,69.81,85.76,65.09,0,Unplaced,IT
CLG0046,110,7.25,7.03,5,Yes,3,10,4,No,Female,77.94,68.47,60.65,0,Unplaced,Operations
CLG0049,88,7.68,7.19,5,No,3,7,4,No,Female,72.82,71.16,59.37,0,Unplaced,IT
CLG0023,101,8.71,8.43,9,No,10,2,4,No,Male,89.78,78.19,67.94,0,Unplaced,IT
CLG0012,106,8.48,8.68,1,No,0,4,1,No,Male,98.85,97.53,51.79,0,Unplaced,HR
CLG0029,121,9.45,9.72,3,No,6,6,5,Yes,Male,77.52,55.44,64.15,300000,Average,Operations
CLG0089,110,8.58,8.36,3,No,4,9,3,Yes,Male,94.44,51.65,82.61,1200000,High,Finance
CLG0088,111,9.99,9.9,4,No,0,6,4,Yes,Male,82.63,80.4,82.4,400000,Average,Marketing
CLG0059,101,6.74,6.28,7,Yes,4,4,2,No,Female,66.29,97.45,53.68,0,Unplaced,IT
CLG0053,121,9.16,8.9,7,Yes,6,1,5,Yes,Female,87.62,99.49,64.37,400000,Average,Marketing
CLG0068,106,8.49,8.77,10,No,5,7,2,No,Female,80.54,74.21,78.48,0,Unplaced,Finance
CLG0063,87,8.46,8.57,5,Yes,9,7,0,No,Female,86.02,73.4,65.93,0,Unplaced,Marketing
CLG0029,121,6.63,6.34,9,No,4,6,2,No,Female,95.59,82.25,70.9,0,Unplaced,Finance
CLG0003,110,8.93,8.69,7,Yes,7,3,0,No,Female,77.62,77.78,85.64,0,Unplaced,HR
CLG0095,93,9.5,9.82,2,Yes,8,5,4,No,Female,96.05,81.7,50.46,0,Unplaced,IT
CLG0089,92,6.09,5.8,3,Yes,0,7,1,No,Male,90.03,93.7,63.82,0,Unplaced,Finance
CLG0037,104,8.13,7.96,7,No,5,6,1,No,Male,79.54,87.32,57.12,0,Unplaced,Marketing
CLG0063,106,6.96,7.12,5,No,1,7,1,No,Male,84.13,74.84,56.38,0,Unplaced,IT
